Time,label
1729948173.48,False
1729948173.58,False
1729948173.68,False
1729948173.78,False
1729948173.88,False
1729948173.98,False
1729948174.08,False
1729948174.18,False
1729948174.28,False
1729948174.38,False
1729948174.48,False
1729948174.58,False
1729948174.68,False
1729948174.78,False
1729948174.88,False
1729948174.98,False
1729948175.08,False
1729948175.18,False
1729948175.28,False
1729948175.38,False
1729948175.48,False
1729948175.58,False
1729948175.68,False
1729948175.78,False
1729948175.88,False
1729948175.98,False
1729948176.08,False
1729948176.18,False
1729948176.28,False
1729948176.38,False
1729948176.48,False
1729948176.58,False
1729948176.68,False
1729948176.78,False
1729948176.88,False
1729948176.98,False
1729948177.08,False
1729948177.18,False
1729948177.28,False
1729948177.38,False
1729948177.48,False
1729948177.58,False
1729948177.68,False
1729948177.78,False
1729948177.88,False
1729948177.98,False
1729948178.08,True
1729948178.18,True
1729948178.28,True
1729948178.38,True
1729948178.48,True
1729948178.58,True
1729948178.68,True
1729948178.78,True
1729948178.88,True
1729948178.98,True
1729948179.08,True
1729948179.18,False
1729948179.28,False
1729948179.38,False
1729948179.48,False
1729948179.58,False
1729948179.68,False
1729948179.78,False
1729948179.88,False
1729948179.98,False
1729948180.08,False
1729948180.18,False
1729948180.28,False
1729948180.38,False
1729948180.48,False
1729948180.58,False
1729948180.68,False
1729948180.78,False
1729948180.88,False
1729948180.98,False
1729948181.08,False
1729948181.18,False
1729948181.28,False
1729948181.38,False
1729948181.48,False
1729948181.58,False
1729948181.68,False
1729948181.78,False
1729948181.88,False
1729948181.98,False
1729948182.08,False
1729948182.18,False
1729948182.28,False
1729948182.38,False
1729948182.48,False
1729948182.58,False
1729948182.68,False
1729948182.78,False
1729948182.88,False
1729948182.98,False
1729948183.08,False
1729948183.18,False
1729948183.28,False
1729948183.38,False
1729948183.48,False
1729948183.58,False
1729948183.68,False
1729948183.78,False
1729948183.88,False
1729948183.98,False
1729948184.08,False
1729948184.18,False
1729948184.28,True
1729948184.38,True
1729948184.48,True
1729948184.58,True
1729948184.68,True
1729948184.78,True
1729948184.88,True
1729948184.98,False
1729948185.08,False
1729948185.18,False
1729948185.28,False
1729948185.38,False
1729948185.48,False
1729948185.58,False
1729948185.68,False
1729948185.78,False
1729948185.88,False
1729948185.98,False
1729948186.08,False
1729948186.18,False
1729948186.28,False
1729948186.38,False
1729948186.48,False
1729948186.58,False
1729948186.68,False
1729948186.78,False
1729948186.88,False
1729948186.98,False
1729948187.08,False
1729948187.18,False
1729948187.28,False
1729948187.38,False
1729948187.48,False
1729948187.58,False
1729948187.68,False
1729948187.78,False
1729948187.88,False
1729948187.98,False
1729948188.08,False
1729948188.18,False
1729948188.28,False
1729948188.38,False
1729948188.48,False
1729948188.58,False
1729948188.68,False
1729948188.78,False
1729948188.88,False
1729948188.98,False
1729948189.08,False
1729948189.18,False
1729948189.28,False
1729948189.38,False
1729948189.48,False
1729948189.58,False
1729948189.68,False
1729948189.78,False
1729948189.88,False
1729948189.98,False
1729948190.08,False
1729948190.18,False
1729948190.28,False
1729948190.38,False
1729948190.48,False
1729948190.58,False
1729948190.68,False
1729948190.78,False
1729948190.88,False
1729948190.98,False
1729948191.08,False
1729948191.18,False
1729948191.28,False
1729948191.38,False
1729948191.48,False
1729948191.58,False
1729948191.68,False
1729948191.78,False
1729948191.88,False
1729948191.98,False
1729948192.08,False
1729948192.18,False
1729948192.28,False
1729948192.38,False
1729948192.48,False
1729948192.58,False
1729948192.68,False
