Time,label
1729949087.16,False
1729949087.26,False
1729949087.36,False
1729949087.46,False
1729949087.56,False
1729949087.66,False
1729949087.76,False
1729949087.86,False
1729949087.96,False
1729949088.06,False
1729949088.16,False
1729949088.26,False
1729949088.36,False
1729949088.46,False
1729949088.56,False
1729949088.66,False
1729949088.76,False
1729949088.86,False
1729949088.96,False
1729949089.06,False
1729949089.16,False
1729949089.26,False
1729949089.36,False
1729949089.46,False
1729949089.56,False
1729949089.66,False
1729949089.76,False
1729949089.86,False
1729949089.96,False
1729949090.06,False
1729949090.16,False
1729949090.26,False
1729949090.36,False
1729949090.46,False
1729949090.56,False
1729949090.66,False
1729949090.76,False
1729949090.86,False
1729949090.96,False
1729949091.06,False
1729949091.16,False
1729949091.26,False
1729949091.36,False
1729949091.46,False
1729949091.56,False
1729949091.66,False
1729949091.76,False
1729949091.86,False
1729949091.96,False
1729949092.06,False
1729949092.16,False
1729949092.26,False
1729949092.36,False
1729949092.46,False
1729949092.56,False
1729949092.66,False
1729949092.76,False
1729949092.86,False
1729949092.96,False
1729949093.06,False
1729949093.16,False
1729949093.26,False
1729949093.36,False
1729949093.46,False
1729949093.56,False
1729949093.66,False
1729949093.76,False
1729949093.86,False
1729949093.96,False
1729949094.06,False
1729949094.16,False
1729949094.26,False
1729949094.36,False
1729949094.46,False
1729949094.56,False
1729949094.66,False
1729949094.76,False
1729949094.86,False
1729949094.96,False
1729949095.06,False
1729949095.16,False
1729949095.26,False
1729949095.36,False
1729949095.46,False
1729949095.56,False
1729949095.66,False
1729949095.76,False
1729949095.86,False
1729949095.96,False
1729949096.06,False
1729949096.16,False
1729949096.26,False
1729949096.36,False
1729949096.46,False
1729949096.56,False
1729949096.66,False
1729949096.76,False
1729949096.86,False
1729949096.96,False
1729949097.06,False
1729949097.16,False
1729949097.26,False
1729949097.36,False
1729949097.46,False
1729949097.56,False
1729949097.66,False
1729949097.76,False
1729949097.86,False
1729949097.96,False
1729949098.06,False
1729949098.16,False
1729949098.26,False
1729949098.36,False
1729949098.46,False
1729949098.56,False
1729949098.66,False
1729949098.76,False
1729949098.86,False
1729949098.96,False
1729949099.06,False
1729949099.16,False
1729949099.26,False
1729949099.36,False
1729949099.46,False
1729949099.56,False
1729949099.66,False
1729949099.76,False
1729949099.86,False
1729949099.96,False
1729949100.06,False
1729949100.16,False
1729949100.26,False
1729949100.36,False
1729949100.46,False
1729949100.56,False
1729949100.66,False
1729949100.76,False
1729949100.86,False
1729949100.96,False
1729949101.06,False
1729949101.16,False
1729949101.26,False
1729949101.36,False
1729949101.46,False
1729949101.56,False
1729949101.66,False
1729949101.76,False
1729949101.86,False
1729949101.96,False
1729949102.06,False
1729949102.16,False
1729949102.26,False
1729949102.36,False
1729949102.46,False
1729949102.56,False
1729949102.66,False
1729949102.76,False
1729949102.86,False
1729949102.96,False
1729949103.06,False
1729949103.16,False
1729949103.26,False
1729949103.36,False
1729949103.46,False
1729949103.56,False
1729949103.66,False
1729949103.76,False
1729949103.86,False
1729949103.96,False
1729949104.06,False
1729949104.16,False
1729949104.26,False
1729949104.36,False
1729949104.46,False
1729949104.56,False
1729949104.66,False
1729949104.76,False
1729949104.86,False
1729949104.96,False
1729949105.06,False
1729949105.16,False
1729949105.26,False
1729949105.36,False
1729949105.46,False
1729949105.56,False
1729949105.66,False
1729949105.76,False
1729949105.86,False
1729949105.96,False
1729949106.06,False
1729949106.16,False
1729949106.26,False
1729949106.36,False
1729949106.46,False
1729949106.56,False
1729949106.66,False
1729949106.76,False
1729949106.86,False
1729949106.96,False
1729949107.06,False
1729949107.16,False
1729949107.26,False
1729949107.36,False
1729949107.46,False
1729949107.56,False
1729949107.66,False
1729949107.76,False
1729949107.86,False
1729949107.96,False
1729949108.06,False
1729949108.16,False
1729949108.26,False
1729949108.36,False
1729949108.46,False
1729949108.56,False
1729949108.66,False
1729949108.76,False
1729949108.86,False
1729949108.96,False
1729949109.06,False
1729949109.16,False
1729949109.26,False
1729949109.36,False
1729949109.46,False
1729949109.56,False
1729949109.66,False
1729949109.76,True
1729949109.86,True
1729949109.96,True
1729949110.06,True
1729949110.16,True
1729949110.26,True
1729949110.36,True
1729949110.46,True
1729949110.56,False
1729949110.66,False
1729949110.76,False
1729949110.86,False
1729949110.96,False
1729949111.06,False
1729949111.16,False
1729949111.26,False
1729949111.36,False
1729949111.46,False
1729949111.56,False
1729949111.66,False
1729949111.76,False
1729949111.86,False
1729949111.96,False
1729949112.06,False
1729949112.16,True
1729949112.26,True
1729949112.36,True
1729949112.46,True
1729949112.56,True
1729949112.66,True
1729949112.76,False
1729949112.86,False
1729949112.96,False
1729949113.06,False
1729949113.16,False
1729949113.26,False
1729949113.36,False
1729949113.46,False
1729949113.56,False
1729949113.66,False
1729949113.76,False
1729949113.86,False
1729949113.96,False
1729949114.06,False
1729949114.16,False
1729949114.26,False
1729949114.36,False
1729949114.46,False
1729949114.56,False
1729949114.66,False
1729949114.76,False
1729949114.86,False
1729949114.96,False
1729949115.06,False
1729949115.16,False
1729949115.26,False
1729949115.36,False
1729949115.46,False
1729949115.56,False
1729949115.66,False
1729949115.76,False
1729949115.86,False
1729949115.96,False
1729949116.06,False
1729949116.16,False
1729949116.26,False
1729949116.36,False
1729949116.46,False
1729949116.56,False
1729949116.66,False
1729949116.76,False
1729949116.86,False
1729949116.96,False
1729949117.06,False
1729949117.16,False
1729949117.26,True
1729949117.36,True
1729949117.46,True
1729949117.56,True
1729949117.66,True
1729949117.76,True
1729949117.86,True
1729949117.96,True
1729949118.06,True
1729949118.16,True
1729949118.26,False
1729949118.36,False
1729949118.46,False
1729949118.56,False
1729949118.66,False
1729949118.76,False
1729949118.86,False
1729949118.96,False
1729949119.06,False
1729949119.16,False
1729949119.26,False
1729949119.36,False
1729949119.46,False
1729949119.56,False
1729949119.66,False
1729949119.76,False
1729949119.86,False
1729949119.96,False
1729949120.06,False
1729949120.16,False
1729949120.26,False
1729949120.36,False
1729949120.46,False
1729949120.56,False
1729949120.66,False
1729949120.76,False
1729949120.86,False
1729949120.96,False
1729949121.06,False
1729949121.16,False
1729949121.26,False
1729949121.36,False
1729949121.46,False
1729949121.56,False
1729949121.66,False
1729949121.76,False
1729949121.86,False
1729949121.96,False
1729949122.06,False
1729949122.16,False
1729949122.26,False
1729949122.36,False
1729949122.46,False
1729949122.56,False
1729949122.66,False
1729949122.76,False
1729949122.86,False
1729949122.96,False
1729949123.06,False
1729949123.16,False
1729949123.26,False
1729949123.36,False
1729949123.46,False
1729949123.56,False
1729949123.66,False
1729949123.76,False
1729949123.86,False
1729949123.96,False
1729949124.06,False
1729949124.16,False
1729949124.26,False
1729949124.36,False
1729949124.46,False
1729949124.56,False
1729949124.66,False
1729949124.76,False
1729949124.86,False
1729949124.96,False
1729949125.06,False
1729949125.16,False
1729949125.26,False
1729949125.36,False
1729949125.46,False
1729949125.56,False
1729949125.66,False
1729949125.76,False
1729949125.86,False
1729949125.96,False
1729949126.06,False
1729949126.16,False
1729949126.26,False
1729949126.36,False
1729949126.46,False
1729949126.56,False
1729949126.66,False
1729949126.76,False
1729949126.86,False
1729949126.96,False
1729949127.06,False
1729949127.16,False
1729949127.26,False
1729949127.36,False
1729949127.46,False
1729949127.56,False
1729949127.66,False
1729949127.76,False
1729949127.86,False
1729949127.96,False
1729949128.06,False
1729949128.16,False
1729949128.26,False
1729949128.36,False
1729949128.46,False
1729949128.56,False
1729949128.66,False
1729949128.76,False
1729949128.86,False
1729949128.96,False
1729949129.06,False
1729949129.16,False
1729949129.26,False
1729949129.36,False
1729949129.46,False
1729949129.56,False
1729949129.66,False
1729949129.76,False
1729949129.86,False
1729949129.96,False
1729949130.06,False
1729949130.16,False
1729949130.26,False
1729949130.36,False
1729949130.46,False
1729949130.56,False
1729949130.66,False
1729949130.76,False
1729949130.86,False
1729949130.96,False
1729949131.06,False
1729949131.16,False
1729949131.26,False
1729949131.36,False
1729949131.46,False
1729949131.56,False
1729949131.66,False
1729949131.76,False
1729949131.86,False
1729949131.96,False
1729949132.06,False
1729949132.16,False
1729949132.26,False
1729949132.36,False
1729949132.46,False
1729949132.56,False
1729949132.66,False
1729949132.76,False
1729949132.86,False
1729949132.96,False
1729949133.06,False
1729949133.16,False
1729949133.26,False
1729949133.36,False
1729949133.46,False
1729949133.56,False
1729949133.66,False
1729949133.76,False
1729949133.86,False
1729949133.96,False
1729949134.06,False
1729949134.16,False
1729949134.26,False
1729949134.36,False
1729949134.46,False
1729949134.56,False
1729949134.66,False
1729949134.76,False
1729949134.86,False
1729949134.96,False
1729949135.06,False
1729949135.16,False
1729949135.26,False
1729949135.36,False
1729949135.46,False
1729949135.56,False
1729949135.66,False
1729949135.76,False
1729949135.86,False
1729949135.96,False
1729949136.06,False
1729949136.16,False
1729949136.26,False
1729949136.36,False
1729949136.46,False
1729949136.56,False
1729949136.66,False
1729949136.76,False
1729949136.86,False
1729949136.96,False
1729949137.06,False
1729949137.16,False
1729949137.26,False
1729949137.36,False
1729949137.46,False
1729949137.56,False
1729949137.66,False
1729949137.76,False
1729949137.86,False
1729949137.96,False
1729949138.06,False
1729949138.16,False
1729949138.26,False
1729949138.36,False
1729949138.46,False
1729949138.56,False
1729949138.66,False
1729949138.76,False
1729949138.86,False
1729949138.96,False
1729949139.06,False
1729949139.16,False
1729949139.26,False
1729949139.36,False
1729949139.46,False
1729949139.56,False
1729949139.66,False
1729949139.76,False
1729949139.86,False
1729949139.96,False
1729949140.06,False
1729949140.16,False
1729949140.26,False
1729949140.36,False
1729949140.46,False
1729949140.56,False
1729949140.66,False
1729949140.76,False
1729949140.86,False
1729949140.96,False
1729949141.06,False
1729949141.16,False
1729949141.26,False
1729949141.36,False
1729949141.46,False
1729949141.56,False
1729949141.66,False
1729949141.76,False
1729949141.86,False
1729949141.96,False
1729949142.06,False
1729949142.16,False
1729949142.26,False
1729949142.36,False
1729949142.46,False
1729949142.56,False
1729949142.66,False
1729949142.76,False
1729949142.86,False
1729949142.96,False
1729949143.06,False
1729949143.16,False
1729949143.26,False
1729949143.36,False
1729949143.46,False
1729949143.56,False
1729949143.66,False
1729949143.76,False
1729949143.86,False
1729949143.96,False
1729949144.06,False
1729949144.16,False
1729949144.26,False
1729949144.36,False
1729949144.46,False
1729949144.56,False
1729949144.66,False
1729949144.76,False
1729949144.86,False
1729949144.96,False
1729949145.06,False
1729949145.16,False
1729949145.26,False
1729949145.36,True
1729949145.46,True
1729949145.56,True
1729949145.66,True
1729949145.76,True
1729949145.86,True
1729949145.96,True
1729949146.06,True
1729949146.16,True
1729949146.26,True
1729949146.36,True
1729949146.46,True
1729949146.56,True
1729949146.66,True
1729949146.76,True
1729949146.86,True
1729949146.96,False
1729949147.06,True
1729949147.16,True
1729949147.26,True
1729949147.36,True
1729949147.46,True
1729949147.56,True
1729949147.66,True
1729949147.76,True
1729949147.86,True
1729949147.96,True
1729949148.06,True
1729949148.16,True
1729949148.26,True
1729949148.36,True
1729949148.46,True
1729949148.56,True
1729949148.66,True
1729949148.76,True
1729949148.86,False
1729949148.96,False
1729949149.06,False
1729949149.16,False
1729949149.26,False
1729949149.36,False
1729949149.46,False
1729949149.56,False
1729949149.66,False
1729949149.76,False
1729949149.86,False
1729949149.96,False
1729949150.06,False
1729949150.16,False
1729949150.26,False
1729949150.36,False
1729949150.46,False
1729949150.56,False
1729949150.66,False
1729949150.76,False
1729949150.86,False
1729949150.96,False
1729949151.06,False
1729949151.16,False
1729949151.26,False
1729949151.36,False
1729949151.46,False
1729949151.56,False
1729949151.66,False
1729949151.76,False
1729949151.86,False
1729949151.96,False
1729949152.06,False
1729949152.16,False
1729949152.26,False
1729949152.36,False
1729949152.46,False
1729949152.56,False
1729949152.66,False
1729949152.76,False
1729949152.86,False
1729949152.96,False
1729949153.06,False
1729949153.16,False
1729949153.26,False
1729949153.36,False
1729949153.46,False
1729949153.56,False
1729949153.66,False
1729949153.76,False
1729949153.86,False
1729949153.96,False
1729949154.06,False
1729949154.16,False
1729949154.26,False
1729949154.36,False
1729949154.46,False
1729949154.56,False
1729949154.66,False
1729949154.76,False
1729949154.86,False
1729949154.96,False
1729949155.06,False
1729949155.16,False
1729949155.26,False
1729949155.36,False
1729949155.46,False
1729949155.56,False
1729949155.66,False
1729949155.76,False
1729949155.86,False
1729949155.96,False
1729949156.06,False
1729949156.16,False
1729949156.26,False
1729949156.36,False
1729949156.46,False
1729949156.56,False
1729949156.66,False
1729949156.76,False
1729949156.86,False
1729949156.96,False
1729949157.06,False
1729949157.16,False
1729949157.26,False
1729949157.36,False
1729949157.46,False
1729949157.56,False
1729949157.66,False
1729949157.76,False
1729949157.86,False
1729949157.96,False
1729949158.06,False
1729949158.16,False
1729949158.26,False
1729949158.36,False
1729949158.46,False
1729949158.56,False
1729949158.66,False
1729949158.76,False
1729949158.86,False
1729949158.96,False
1729949159.06,False
1729949159.16,False
1729949159.26,False
1729949159.36,False
1729949159.46,False
1729949159.56,False
1729949159.66,False
1729949159.76,False
1729949159.86,False
1729949159.96,False
1729949160.06,False
1729949160.16,False
1729949160.26,False
1729949160.36,False
1729949160.46,False
1729949160.56,False
1729949160.66,False
