0,1,2,3
0.0,0.0,0.0,0.0
0.3188445229714152,-0.5165323259130706,-0.4800794477504351,-0.48693563106741505
0.021525053141655787,-0.3170216571895559,0.26546069574163633,-0.9389224430217765
-0.3519015456124342,-0.7304803637184352,-0.186912831383165,-0.7000021356593656
0.19023327571309737,-0.8511775773743347,-0.3671603235914236,-0.5180097948939062
-0.25039361419418493,-0.5852452516861596,-0.5176005702337464,-0.24931191438756845
-0.3060747172085819,-0.7681689742077785,-0.7995663885106972,0.7566813389161512
-0.09230756265301542,-0.10978409542004497,-0.05602108105235072,0.49262401587085397
-0.3638751900432281,0.44446783985529675,-0.1304247845404684,0.35684382652277546
0.10759712427155349,0.3958068594074738,0.34643413524983496,0.6635223342084817
0.363884680263376,0.311730632352304,0.5062991367759929,0.4764266913963869
-0.16471525267943354,0.378792430694295,0.6208239387238504,-0.45815301725013763
0.007017625340893147,1.0751668017840899,-0.38536095850455687,-0.21445352744034044
0.3900190715990364,0.3983126327696299,0.8432862248680497,0.8392499076734716
0.3164109175971951,0.2686760463159703,0.6293058430106421,0.38842061618463203
0.3876489244643488,0.24488912331688412,0.25960623572257846,-0.2925784914630147
0.2710261334871117,-0.7764061871479382,0.3108551613308008,-0.3937128660775556
0.637427980201695,-0.3335301905296326,-0.6127043516708783,-0.7231775409201566
-0.2034357368687567,-0.45234187472006904,0.0709293200320216,0.001988371374492065
-0.45404471169089866,-0.11678920952523,0.9766963696279722,0.2081892377627022
-0.3367773039207783,0.643021833305514,-0.42018918675339423,-0.8793584736505844
-0.2630287517310192,-0.41257102750099917,0.5164252896069396,0.22758341615814387
-0.931232345434376,-0.4230005527598941,-0.45663468516322564,-1.074014191658455
-1.3459046851947924,0.36318623192042604,-0.1635569296740982,-0.6166310985590614
-1.3406020679565063,0.14789296172510502,-0.06757488037138476,-0.11050541418404172
-0.7965924224804161,0.22055439070085492,-0.11081338997916243,0.4665665933505924
-1.3332876791050812,0.4169565453143307,-0.03817104788939936,0.6881957613652336
-1.0958376403521308,0.5017876606095487,0.09660640906320617,0.39511186729014364
-0.414596622424601,1.2500321640145193,0.9628070353501724,0.8270846331990078
0.5545745369899268,0.8795156384711809,0.20796547025314777,0.2135799228241172
0.11338417068208725,0.49855820738990486,0.417330705681432,-0.031327079170901384
-1.0159615053937578,0.2737952408836548,0.2597899611501575,-0.5418382109467897
-0.9549461118624107,0.6450335376882954,0.08407338787991177,0.07387963694376837
-0.49928962344539296,0.5864529044201131,-0.1361580744022246,0.9147120078878755
-0.24509851832215096,0.9257944257145431,0.34249398304171613,1.5098060886263427
0.24461289997762878,0.8432207258036307,-0.0059217452504856105,0.2901943386071437
0.3735131340287746,-0.35316029211722744,0.2786594138991784,1.517182743310856
0.3262787383778015,-0.08441636065329383,-0.22079406992427814,0.0420851592870109
-0.037755060032842874,0.09928352326524711,0.3090808283152262,-0.2643748996796361
0.05701991527299294,-0.06679521829528884,0.4756867550549031,0.09964006717047735
0.08915415248710362,0.38143769043345316,0.17383807018189307,-0.3275573576926069
-0.2690975733381091,-0.03966464667263167,0.08171756665778085,0.4657315244744949
-0.07096504555622894,0.11415841542964042,-0.7739316741936165,0.7928945855338052
-0.06857098259547846,0.7243372073994536,-0.6417201351830163,1.069524257066666
0.3563938572482886,0.30644322229801024,0.6695889424883193,0.6864700100229002
0.2758241342046943,0.22856658092589244,-0.43027744364900533,0.6199148867112885
0.47461169591566765,-0.2731347195795137,0.005854403825391652,1.370191382946897
0.26562429397385773,-0.09608909435675628,-0.47850105649375585,-0.22363422659650045
0.15098864744695092,-0.032854798925872425,-0.3421120159394801,0.6693646581306112
0.3361728110380117,0.03238204487478176,0.5156399777823257,0.3771106424126405
0.521932751318001,-0.015805647858135333,0.0008666944484989059,-0.4345569163200679
-0.17601177479289015,0.6277834858339957,0.019621787933020843,-0.5811014652138548
-0.7289559691967186,0.9807112248027634,0.2191094768513644,-0.5867472789288799
-0.9105194970893393,1.3594422184133097,0.16644388237313862,0.41514888871316724
-1.0130417811468622,0.9191172074450792,0.618860020562644,1.234186020760788
-1.3480681240183894,1.1248961306059013,0.5796397030308685,1.6028815294434606
-1.3454110562548944,1.0308020756786997,0.13789507361526965,1.315394267489327
-0.9196876190757587,1.0144271031981411,0.8208324168237648,1.2437194381937406
-0.21212669505389936,0.6179250527546511,-0.03991769629874173,1.4450800818299587
0.056430262864042596,0.5458225839211228,-0.0210911858697857,1.074421350640073
-0.18215179615619037,-0.004663042546525498,0.7381740522051308,1.1836138218686079
0.5195475577707336,-0.12830961205285052,0.21094324991821373,0.5815931648771376
0.5345002522501917,-0.7261197869629205,-0.06980200745784476,-0.1834958472809621
0.008975769778407638,-1.0958534524082721,-0.09495567887387807,-0.7584410793553236
0.006807901528986709,-1.0263891005407593,-0.8593821422271325,-1.516122029086176
-0.2625813196140365,-0.5873866650770543,-0.27938077658264293,-0.5826831772668828
-0.223521054241115,-0.13059888072914885,-0.3480295284856845,-0.18903007538653216
0.03604467204842696,0.6228788242931406,0.40063584676958236,-0.46968804971139266
0.10308439150969544,0.24623920662494575,0.39593388483123854,-0.06502254112589118
0.10807475190865215,-0.6670659307665846,0.7270483040767063,-0.010688722450552884
0.1719097777932353,-1.088195832124108,-0.2875415396713114,-1.1479145671991215
-0.257278928805416,-0.23213958337675789,-1.0106700282700474,-1.2333258359506305
-0.27805357006659276,-0.28953807415456523,0.009027334805994103,0.16304490670800856
0.9685076000641524,-0.21686665853086748,0.06504617204937044,0.2573095812713726
-0.3939571359859183,-0.7522132951134284,-0.37269980116789764,-0.31060263032061686
-0.13827304239776325,0.5150211838702219,-0.3268849492471392,-0.2989028549884535
-0.2200508787291482,0.40969078357048516,0.2051411824724263,0.0790934267362064
-0.30566263998443577,-0.0028912897446916053,0.19337681141862148,0.30947604296255926
0.28113157540728106,0.4953986108846965,-0.043212434270441476,0.12639112760852314
-0.2804166902946562,0.296190207881654,0.576071633773905,0.2841610526093765
-0.3696715040039774,0.5455531047571447,-0.14406601018282067,0.027704836502129793
-0.39176478464283315,0.22582586663161522,0.2101289743153452,1.088921295601355
-0.13890562245434854,0.8641124479016945,-0.12073083933646636,0.7437118036820428
-0.34740755136321255,0.7349621291890601,0.8821044733725925,0.8872273204672916
-0.08699993701996664,0.1037464465877111,0.22006362746379526,0.43269498095840325
