Time,label
1729948173.48,0
1729948173.58,0
1729948173.68,0
1729948173.78,0
1729948173.88,0
1729948173.98,0
1729948174.08,0
1729948174.18,0
1729948174.28,0
1729948174.38,0
1729948174.48,0
1729948174.58,0
1729948174.68,0
1729948174.78,0
1729948174.88,0
1729948174.98,0
1729948175.08,0
1729948175.18,0
1729948175.28,0
1729948175.38,0
1729948175.48,0
1729948175.58,0
1729948175.68,0
1729948175.78,0
1729948175.88,0
1729948175.98,0
1729948176.08,0
1729948176.18,0
1729948176.28,0
1729948176.38,0
1729948176.48,0
1729948176.58,0
1729948176.68,0
1729948176.78,0
1729948176.88,0
1729948176.98,0
1729948177.08,0
1729948177.18,0
1729948177.28,0
1729948177.38,0
1729948177.48,0
1729948177.58,1
1729948177.68,1
1729948177.78,0
1729948177.88,1
1729948177.98,1
1729948178.08,1
1729948178.18,1
1729948178.28,1
1729948178.38,1
1729948178.48,1
1729948178.58,1
1729948178.68,1
1729948178.78,1
1729948178.88,1
1729948178.98,1
1729948179.08,1
1729948179.18,1
1729948179.28,1
1729948179.38,1
1729948179.48,0
1729948179.58,0
1729948179.68,0
1729948179.78,0
1729948179.88,0
1729948179.98,0
1729948180.08,0
1729948180.18,0
1729948180.28,0
1729948180.38,0
1729948180.48,0
1729948180.58,0
1729948180.68,0
1729948180.78,0
1729948180.88,0
1729948180.98,0
1729948181.08,0
1729948181.18,0
1729948181.28,0
1729948181.38,0
1729948181.48,0
1729948181.58,0
1729948181.68,0
1729948181.78,0
1729948181.88,0
1729948181.98,0
1729948182.08,0
1729948182.18,1
1729948182.28,1
1729948182.38,0
1729948182.48,0
1729948182.58,0
1729948182.68,0
1729948182.78,0
1729948182.88,0
1729948182.98,0
1729948183.08,0
1729948183.18,0
1729948183.28,0
1729948183.38,0
1729948183.48,0
1729948183.58,0
1729948183.68,0
1729948183.78,0
1729948183.88,0
1729948183.98,0
1729948184.08,0
1729948184.18,0
1729948184.28,1
1729948184.38,1
1729948184.48,1
1729948184.58,1
1729948184.68,1
1729948184.78,1
1729948184.88,1
1729948184.98,1
1729948185.08,1
1729948185.18,1
1729948185.28,1
1729948185.38,1
1729948185.48,0
1729948185.58,0
1729948185.68,0
1729948185.78,0
1729948185.88,0
1729948185.98,0
1729948186.08,0
1729948186.18,0
1729948186.28,0
1729948186.38,0
1729948186.48,0
1729948186.58,0
1729948186.68,0
1729948186.78,0
1729948186.88,0
1729948186.98,0
1729948187.08,0
1729948187.18,0
1729948187.28,0
1729948187.38,0
1729948187.48,0
1729948187.58,0
1729948187.68,0
1729948187.78,0
1729948187.88,0
1729948187.98,0
1729948188.08,0
1729948188.18,0
1729948188.28,0
1729948188.38,0
1729948188.48,0
1729948188.58,0
1729948188.68,0
1729948188.78,0
1729948188.88,0
1729948188.98,0
1729948189.08,0
1729948189.18,0
1729948189.28,0
1729948189.38,0
