Time,F1F4Bitrate,F1F4Jitter,F1F4Datagrams,F1F4Delay,F1S1Bitrate,F1S1Jitter,F1S1Datagrams,F1S1Delay,F1F2Bitrate,F1F2Jitter,F1F2Datagrams,F1F2Delay,F1C1Bitrate,F1C1Jitter,F1C1Datagrams,F1C1Delay
1729951380.77,0.9985747497322833,0.2354134182799806,0.0,-0.3898153550451771,0.002065974111922194,-0.37134439043145623,0.0,-1.1757152744554384,-0.9975685883872852,1.010276780732327,0.0,-1.1681424123020765,-0.0017724970356559765,-1.448287533309876,0.0,0.8306470065551671
1729951380.87,-0.9964736456047895,0.03744643733159811,0.0,-0.87845379020393,0.002065974111922194,-1.0074695205642579,0.0,-1.1935480661153897,1.0003741247949647,0.64300610462943,0.0,-1.365007584032705,0.012433126312802712,-1.2102166969892252,0.0,-0.07940232331383236
1729951380.97,0.9985747497322833,-0.5502680373589117,0.0,-1.2725057854140958,0.002065974111922194,-0.6133485160254571,0.0,-1.1721487161234483,-0.9975685883872852,-0.06705053583617106,0.0,-1.4596410174611123,0.0266387496612614,-1.2232616743218634,0.0,0.2896334285621791
1729951381.07,-0.9964736456047895,-0.20382582069924238,0.0,-1.218406530092948,-1.78904375595778,-0.7239789734398568,0.0,-1.1578824827954874,1.0003741247949647,-0.26904940769276375,0.0,-1.3166547348357085,-0.0017724970356559765,-0.7797324450121572,0.0,0.6300062094186947
1729951381.17,-0.9964736456047895,0.6993985298777514,0.0,-1.1646563022254852,1.7931757041816245,-0.35751558325465616,0.0,-0.9973873578559272,-0.9975685883872852,0.39203780929244963,0.0,-1.4268301555060074,0.0266387496612614,-0.6460214273526137,0.0,0.37562234162066727
1729951381.27,0.9985747497322833,1.0891460236198787,0.0,-1.025045320751556,0.002065974111922194,1.295026874372949,0.0,-0.8868240495642304,-0.9975685883872852,-0.24456469595257063,0.0,-1.382621836240182,-0.0017724970356559765,-0.26445584037294023,0.0,0.959630376142899
1729951381.37,-0.9964736456047895,0.4395668673829994,0.0,-1.039006418898949,0.002065974111922194,-0.35751558325465616,0.0,-0.9617217745360251,0.8755027052210723,-0.8444401335873019,0.0,-1.2441254610402137,0.012433126312802712,-0.029646248385448673,0.0,0.6479205663058796
1729951381.47,0.9985747497322833,-0.12340173468896266,0.0,-1.1402243804675476,0.002065974111922194,0.07809184281454556,0.0,-1.0366194995078197,1.0003741247949647,-0.8872883791326399,0.0,-1.3132009598930658,0.012433126312802712,-0.7308137800147635,0.0,1.1960998870537414
1729951381.57,-0.9964736456047895,-0.5317086328950009,0.0,-0.9447690064040465,-1.78904375595778,-0.4474028299038565,0.0,-0.8368922329163673,-0.9975685883872852,-1.040317827508847,0.0,-1.3767504188376898,-0.015978120384114666,-0.6362376943531345,0.0,1.6797875230077373
1729951381.67,0.9985747497322833,0.9716031286817773,0.0,-1.1782683729191934,1.7931757041816245,-0.03253861459985487,0.0,-0.512335424705257,1.0003741247949647,-1.7381321121043507,0.0,-1.0161763148258018,0.04084437300972009,-1.2884865609850549,0.0,1.9735829759575718
1729951381.77,-0.9964736456047895,0.5942285712489239,0.0,-0.87845379020393,-1.78904375595778,0.32009596840854576,0.0,-1.0187867078478687,-0.9975685883872852,-1.0341966495737986,0.0,-1.3774411738262184,0.012433126312802712,-0.5416616086915064,0.0,-0.8676340263499733
1729951381.87,0.9985747497322833,0.4952450807747326,0.0,-1.0494772425094934,0.002065974111922194,-0.4404884263154565,0.0,-0.8030099287624601,1.0003741247949647,-0.6669259734709023,0.0,-0.7778658437834619,0.012433126312802712,-0.5775352963562617,0.0,-1.0216974955797646
1729951381.97,-0.9964736456047895,-0.17907994808069524,0.0,-1.1227730077833065,0.002065974111922194,0.8317618339501478,0.0,-0.5872331496770515,-0.9975685883872852,-0.5812294823802263,0.0,-0.8745715421774549,0.012433126312802712,0.13667721260569082,0.0,-0.9392914538987135
1729951382.07,0.9985747497322833,-0.28424990670952277,0.0,-0.9761814772356805,0.002065974111922194,-0.758550991381857,0.0,-0.9902542411919469,1.0003741247949647,-1.193347275885054,0.0,0.7245262562660716,0.012433126312802712,0.40409924792477847,0.0,-1.0252803669572017
1729951382.17,-0.9964736456047895,0.13642992780578936,0.0,-1.1974648828718588,1.7931757041816245,0.4998704617069465,0.0,-0.5694003580171005,-0.9975685883872852,-1.4626791050271786,0.0,-0.4083119249207032,0.0266387496612614,1.2194103312146791,0.0,-1.0216974955797646
1729951382.27,-0.9964736456047895,-1.4163735790080845,0.0,-0.9342981827935019,-1.78904375595778,-0.1431690720142553,0.0,-1.075851641159712,1.0003741247949647,-0.9301366246779779,0.0,-0.5844544469954761,0.012433126312802712,0.1986408549357237,0.0,-1.0002002673151427
1729951382.37,0.9985747497322833,-0.28424990670952277,0.0,-1.181060592548672,0.002065974111922194,0.7280457801241473,0.0,-1.0127235586834853,-0.9975685883872852,0.2390083609162432,0.0,-0.36686662560899186,0.012433126312802712,0.6519538172449085,0.0,-1.040328426742437
1729951382.47,0.9985747497322833,-1.3854412382348997,0.0,-0.75978445595109,1.7931757041816245,0.1541502822869451,0.0,-0.9499521320404573,1.0003741247949647,-0.575108304445178,0.0,0.8730385787997035,0.012433126312802712,0.49215284492008743,0.0,-1.0722159820016264
1729951382.57,-0.9964736456047895,0.14880286411506327,0.0,-1.1646563022254852,-1.78904375595778,-0.779294202147057,0.0,-0.8868240495642304,-0.9975685883872852,-0.5567447706400331,0.0,0.6105516831588655,0.0266387496612614,-0.16987975471131134,0.0,-1.10840298291374
1729951382.67,0.9985747497322833,-0.42035220611153573,0.0,-0.6446053962350983,1.7931757041816245,2.048696865508551,0.0,-1.182848391119419,1.0003741247949647,-1.0464390054438952,0.0,0.42750161119880736,-0.0017724970356559765,0.8247997669023672,0.0,-0.9751201676730836
1729951382.77,0.9985747497322833,-0.5440815692042748,0.0,-1.0355161443621006,-1.677099397828422,0.9423922913645483,0.0,-1.136483132803546,-0.9975685883872852,-0.6057141941204195,0.0,0.6589045323558619,0.012433126312802712,0.8280610112355264,0.0,-0.9106284828792175
1729951382.87,-0.9964736456047895,-0.32755518379198145,0.0,-1.1506952040780922,1.6812313460522665,0.4307264258229462,0.0,-1.025919824511849,1.0003741247949647,-0.1772317386670395,0.0,1.3185755464005993,0.012433126312802712,1.0172131825587836,0.0,-1.106253260087278
1729951382.97,0.9985747497322833,-1.8679857542965814,0.0,-0.9936328499199217,-1.78904375595778,0.5551856904141467,0.0,-0.7655610662765627,-0.9975685883872852,-0.6057141941204195,0.0,0.3826025369444535,0.012433126312802712,1.036780648557741,0.0,-0.8855483832371585
1729951383.07,-0.9964736456047895,-0.6925568049155617,0.0,-1.1123021841727618,0.002065974111922194,-0.10859705407225517,0.0,-0.8154928829244259,1.0003741247949647,-0.8934095570676881,0.0,0.9213914279966998,-0.0017724970356559765,-0.16009602171183288,0.0,-0.9966173959377056
1729951383.17,0.9985747497322833,-1.3916277063895366,0.0,-0.22228217727646182,0.002065974111922194,2.249214569572152,0.0,-0.9617217745360251,-0.9975685883872852,-0.7587436424966265,0.0,1.7710200638867808,0.012433126312802712,-0.8547410646748285,0.0,-1.032087822574332
1729951383.27,-0.9964736456047895,-0.3708604608744401,0.0,-1.171636851299182,0.002065974111922194,1.841264757856551,0.0,-0.783393857936514,1.0003741247949647,0.04925184492974635,0.0,1.3462057459417403,-0.0017724970356559765,-0.8188673770100724,0.0,-0.7816451132914853
1729951383.37,-0.9964736456047895,-0.519335696585727,0.0,-0.9482592809408947,0.002065974111922194,0.866333851892148,0.0,-1.025919824511849,-0.9975685883872852,0.06149420079984292,0.0,0.5932828084456526,0.0266387496612614,-1.2591353619866188,0.0,-1.0145317528248907
1729951383.47,0.9985747497322833,-1.1812877891318803,0.0,-0.508484689298017,0.002065974111922194,0.4307264258229462,0.0,-0.4410042580654525,1.0003741247949647,-0.4832906354194538,0.0,-1.4762191371857967,0.012433126312802712,-1.4352425559772375,0.0,-1.030654674023357
1729951383.57,-0.9964736456047895,-0.44509807873008356,0.0,-0.34444178606615006,0.002065974111922194,-0.7170645698514576,0.0,-0.9510220995400543,-0.9975685883872852,-0.5016541692245986,0.0,-1.216495261499073,0.012433126312802712,-1.2623966063197787,0.0,-1.0338792582630505
1729951383.67,0.9985747497322833,-0.5997597825960074,0.0,0.07788143289248638,-1.78904375595778,-1.2978744712770591,0.0,-0.9296227495481132,1.0003741247949647,0.10434244634518092,0.0,-0.3046986766414251,0.012433126312802712,-0.31337450537033396,0.0,-0.8962969973694694
1729951383.77,-0.9964736456047895,0.21066754566143278,0.0,-0.23624327542385476,1.7931757041816245,-0.4059164083734563,0.0,-0.9902542411919469,-0.9975685883872852,1.5366980831464783,0.0,-1.4506612026102415,0.012433126312802712,-0.08182615771600237,0.0,-0.9966173959377056
1729951383.87,0.9985747497322833,-0.15433407546214745,0.0,0.10231335465042413,1.9051200623109823,-1.4430769466334592,0.0,0.02264832509327644,1.0003741247949647,0.6307637487593334,0.0,-1.2130414865564303,0.012433126312802712,-0.41773432403144134,0.0,-0.9930345245602685
1729951383.97,-0.9964736456047895,0.352956313218082,0.0,0.503694926387971,0.002065974111922194,-1.4154193322798592,0.0,-0.5729669163490907,-0.9975685883872852,0.8817320440963125,0.0,-1.0438065143669426,0.012433126312802712,-0.8840922636732645,0.0,-0.7458163995171152
1729951384.07,0.9985747497322833,-0.5378951010496378,0.0,0.7305627712831064,0.11401033224128007,-0.9244966775034577,0.0,-0.9545886578720445,1.0003741247949647,0.030888311124601497,0.0,-1.0403527394243,-0.030183743732574615,-1.2917478053182148,0.0,-1.0596759321805969
1729951384.17,0.9985747497322833,-1.5586623465647345,0.0,0.7096211240620172,0.002065974111922194,-1.3324464892190593,0.0,-0.6300318496609343,-0.9975685883872852,-0.4832906354194538,0.0,-1.0887055886212964,0.06925561970663746,-1.3700176693140453,0.0,-0.9572058107858985
1729951384.27,-0.9964736456047895,0.45193980369227327,0.0,0.9295084198834559,0.002065974111922194,-0.5856909016718571,0.0,-0.037983166550557335,1.0003741247949647,0.5144613679934154,0.0,-1.4340830828855569,-0.0017724970356559765,-1.5819985509694194,0.0,-1.0414032881556683
1729951384.37,0.9985747497322833,1.460334112898096,0.0,1.4774815221686286,0.002065974111922194,-0.3436867760778561,0.0,-0.7441617162846214,-0.9975685883872852,0.7715508412654433,0.0,-1.1750499621873616,0.012433126312802712,-1.3145765156503317,0.0,-1.0646919521090088
1729951384.47,-0.9964736456047895,0.35914278137271965,0.0,1.8125478777060595,0.002065974111922194,0.624329726298147,0.0,-0.07721530820244958,1.0003741247949647,0.17167540363071204,0.0,-1.206133936671145,0.012433126312802712,-0.9917133266675312,0.0,-1.051077040874748
1729951384.57,0.9985747497322833,-0.5007762921218161,0.0,-1.171636851299182,-1.78904375595778,-0.4404884263154565,0.0,-0.3054750414498239,-0.9975685883872852,0.40428016516254617,0.0,-1.2924783102372102,0.0266387496612614,-0.7569037346800404,0.0,-1.0564513479409037
1729951384.67,-0.9964736456047895,-1.329763024843167,0.0,-0.9342981827935019,1.7931757041816245,-0.758550991381857,0.0,0.1439113083809443,1.0003741247949647,-0.6301989058606126,0.0,-0.9678234656288053,0.012433126312802712,-0.6362376943531345,0.0,-1.0299380997478698
1729951384.77,0.9985747497322833,-0.12958820284359962,0.0,-1.1800135101876177,-0.10987838401743569,-0.1431690720142553,0.0,0.6039973332076831,-0.9975685883872852,1.1327003394332915,0.0,-1.4582595074840552,0.012433126312802712,0.10732601360725474,0.0,-0.9500400680310246
1729951384.87,-0.9964736456047895,0.9654166605271397,0.0,-1.11579245870961,-1.677099397828422,1.5301165963785497,0.0,-0.11644744985434216,-0.9975685883872852,0.7409449515902026,0.0,-1.251033010925499,0.012433126312802712,-0.3981668580324837,0.0,-0.7744793705366113
1729951384.97,0.9985747497322833,-0.6245056552145551,0.0,-1.0983410860253688,1.7931757041816245,-0.6617493411442573,0.0,-0.013017258226625668,1.0003741247949647,0.14719069189051892,0.0,-1.3373773844915642,0.012433126312802712,-1.1221630999939154,0.0,-0.9894516531828315
1729951385.07,-0.9964736456047895,0.09312465072333069,0.0,-1.147204929541244,-1.78904375595778,-0.08785384330705509,0.0,-0.023716933222596426,-0.9975685883872852,-0.0976564255114118,0.0,-1.4675846998291904,0.012433126312802712,-0.9917133266675312,0.0,-0.9679544249182096
1729951385.17,0.9985747497322833,-0.519335696585727,0.0,-1.1262632823201548,0.002065974111922194,-0.8415238344426573,0.0,0.7109940831673898,1.0003741247949647,-0.5077753471596469,0.0,-1.4240671355518935,0.012433126312802712,-0.5905802736889001,0.0,-0.9858687818053945
1729951385.27,-0.9964736456047895,0.6066015075581978,0.0,-1.0773994388042794,1.7931757041816245,-0.16391228277945538,0.0,1.9985216410158602,1.0003741247949647,0.4410072327728359,0.0,-1.3722605114122544,0.012433126312802712,-0.5873190293557409,0.0,-0.6347473868165681
1729951385.37,-0.9964736456047895,0.705584998032389,0.0,-0.87845379020393,0.002065974111922194,0.5275280760605465,0.0,1.081916149694373,-0.9975685883872852,0.8756108661612648,0.0,-1.2234028113843582,0.0266387496612614,-0.7145075583489651,0.0,-1.063258803558034
1729951385.47,0.9985747497322833,0.15498933226970021,0.0,-1.192927525973956,0.002065974111922194,-0.7447221842050569,0.0,1.4171726329014542,-0.9975685883872852,-1.1015296068593299,0.0,-1.4675846998291904,0.012433126312802712,-0.21553717537554581,0.0,-0.7064048143653082
1729951385.57,0.9985747497322833,0.025073501022324203,0.0,-1.0948508114885207,0.002065974111922194,-0.6064341124370571,0.0,2.3195118908949803,1.0003741247949647,-1.040317827508847,0.0,-1.268301885638712,2.2711272387177823,0.12037099093989317,0.0,-0.05073935229433629
1729951385.67,-0.9964736456047895,-1.2060336617504281,0.0,-1.1088119096359135,0.11401033224128007,-0.786208605735457,0.0,2.1768495576153715,1.0003741247949647,-1.3892249698065993,0.0,-1.2752094355239971,-2.2462609860921767,-0.42099556836460134,0.0,-0.8353881839530404
1729951385.77,-0.9964736456047895,1.0953324917745164,0.0,-1.0041036735304665,-1.9009881140871379,1.4194861389641493,0.0,0.8786223247709302,-0.9975685883872852,-1.193347275885054,0.0,-1.4354645928626142,-0.0017724970356559765,-0.7079850696826459,0.0,-0.9966173959377056
1729951385.87,0.9985747497322833,1.2128753867126179,0.0,-1.129753556857003,1.9051200623109823,0.5136992688837465,0.0,-0.4160383497415209,1.0003741247949647,-0.8138342439120612,0.0,-0.8849328670053828,0.012433126312802712,-1.115640611327596,0.0,-0.9894516531828315
1729951385.97,-0.9964736456047895,-0.24713109778170103,0.0,-0.9936328499199217,-0.10987838401743569,0.5621000940025467,0.0,-0.8761243745682596,-0.9975685883872852,-1.1015296068593299,0.0,-1.1301508879330078,0.012433126312802712,-0.7047238253494866,0.0,-0.7458163995171152
1729951386.07,0.9985747497322833,-0.6678109322970138,0.0,-1.0355161443621006,-1.78904375595778,-0.011795403834654787,0.0,-0.43743769973346225,1.0003741247949647,-1.6401932651435782,0.0,-1.1923188369005746,0.012433126312802712,-0.9003984853390622,0.0,-0.4591866893221549
1729951386.17,-0.9964736456047895,0.3158375042902603,0.0,-1.171636851299182,0.002065974111922194,0.3615823899389459,0.0,-0.9403224245440837,-0.9975685883872852,-1.6095873754683367,0.0,-0.926378166317094,0.0266387496612614,-0.4079505910319629,0.0,-0.7959765988012334
1729951386.27,0.9985747497322833,1.200502450403344,0.0,-0.8295899466880546,0.002065974111922194,1.820521547091351,0.0,-0.5979328246730223,1.0003741247949647,-1.168862564144861,0.0,-1.3764050413434255,0.012433126312802712,-0.4112118353651221,0.0,-0.35170054799904465
1729951386.37,-0.9964736456047895,1.021094873918873,0.0,-1.1367341059306992,1.7931757041816245,0.002033403342145267,0.0,-0.6014993830050125,-0.9975685883872852,-0.8015918880419646,0.0,-1.3511924842621346,0.0266387496612614,0.26060449726575585,0.0,-0.6490788723263161
1729951386.47,0.9985747497322833,0.8293143611251281,0.0,-0.6550762198456429,0.11401033224128007,0.5136992688837465,0.0,-1.0651519661637416,1.0003741247949647,0.043130666994698065,0.0,-1.3201085097783511,0.012433126312802712,-0.4764367220283142,0.0,0.14273570208726183
1729951386.57,-0.9964736456047895,-0.6368785915238291,0.0,-1.133243831393851,-1.9009881140871379,0.7833610088313476,0.0,0.06544702507715916,-0.9975685883872852,-0.22620116214742578,0.0,-1.3235622847209938,2.2711272387177823,-1.2917478053182148,0.0,0.10332411693545498
1729951386.67,0.9985747497322833,-1.3978141745441737,0.0,-0.8365704957617512,0.002065974111922194,0.13340707152174577,0.0,-0.8939571662282108,1.0003741247949647,-1.1994684538201024,0.0,-1.3408311594342068,0.012433126312802712,-1.5037286869735889,0.0,0.43653115503709633
1729951386.77,-0.9964736456047895,-1.5401029421008234,0.0,-1.17512712583603,0.002065974111922194,0.7211313765357473,0.0,-0.512335424705257,-0.9975685883872852,-1.1198931406644748,0.0,-1.3270160596636362,0.012433126312802712,-1.5493861076378233,0.0,0.47594274018890353
1729951386.87,0.9985747497322833,-0.6987432730701986,0.0,-1.05645779158319,1.7931757041816245,0.3961544078809461,0.0,-0.8012266495964651,1.0003741247949647,-0.575108304445178,0.0,-1.4019629759189807,-2.2462609860921767,-1.3210990043166508,0.0,0.848561363442352
1729951386.97,-0.9964736456047895,-0.4079792698022618,0.0,-0.9971231244567701,-1.78904375595778,0.859419448303748,0.0,-0.5658337996851103,-0.9975685883872852,0.09210009047508434,0.0,-1.3373773844915642,0.0266387496612614,-1.3765401579803647,0.0,0.7625724503838639
1729951387.07,0.9985747497322833,-1.082304298657689,0.0,-1.143714655004396,1.7931757041816245,1.1359955918397482,0.0,-1.008087032851898,1.0003741247949647,-0.5445024147699365,0.0,-1.085251813678654,0.012433126312802712,-0.5155716540262295,0.0,1.0635336460885723
1729951387.17,-0.9964736456047895,-1.3978141745441737,0.0,-0.8260996721512065,-1.677099397828422,0.3615823899389459,0.0,-1.182848391119419,-0.9975685883872852,-0.6057141941204195,0.0,-1.3062934100077808,2.2569216153693237,-0.5057879210267503,0.0,1.4110721696999615
1729951387.27,0.9985747497322833,-1.1936607254411542,0.0,-1.2578466323593331,-0.10987838401743569,2.297615394690952,0.0,-0.911789957888162,1.0003741247949647,0.037009489059649785,0.0,-1.3339236095489213,-2.2604666094406354,0.1399384569388508,0.0,1.3465804849060956
1729951387.37,0.9985747497322833,0.09931111887796763,0.0,-1.184899894539205,0.002065974111922194,1.4609725604945496,0.0,-1.2741522844183686,-0.9975685883872852,0.5083401900583677,0.0,-1.386075611182825,2.285332862066241,-0.5742740520231024,0.0,2.339035856456146
1729951387.47,-0.9964736456047895,-0.27187697040024883,0.0,-0.9308079082566535,0.002065974111922194,0.5551856904141467,0.0,-1.0508857328357808,1.0003741247949647,0.9613073572519408,0.0,-1.365007584032705,0.012433126312802712,-0.7145075583489651,0.0,0.963213247520336
1729951387.57,0.9985747497322833,-0.6059462507506443,0.0,-0.847041319372296,0.002065974111922194,0.389240004292546,0.0,-1.1971146244473798,-0.9975685883872852,0.030888311124601497,0.0,-1.3805495712745965,-2.2604666094406354,-0.9656233720022543,0.0,-1.1309750725915932
1729951387.67,-0.9964736456047895,0.1426163959604263,0.0,-1.1053216350990653,-1.78904375595778,-0.1362546684258553,0.0,-1.2912717644119218,1.0003741247949647,0.5879155032139948,0.0,-1.3743327763778401,0.012433126312802712,-0.7503812460137211,0.0,-1.0288632383346386
1729951387.77,0.9985747497322833,-0.5502680373589117,0.0,-0.833080221224903,1.9051200623109823,1.6061750358509501,0.0,-0.39107244141758934,-0.9975685883872852,0.05537302286479464,0.0,-1.3097471849504234,0.012433126312802712,-0.19270846504342895,0.0,-1.0768737147922944
1729951387.87,-0.9964736456047895,0.9654166605271397,0.0,-1.1646563022254852,-1.9009881140871379,-1.7058242829926604,0.0,-0.44457081639744267,1.0003741247949647,0.2696142505914846,0.0,-1.4437536527249564,2.285332862066241,0.029056149611424224,0.0,0.02091807525440387
1729951387.97,0.9985747497322833,0.1178705233418785,0.0,-1.028535595288404,1.7931757041816245,-0.7170645698514576,0.0,-0.5551341246891396,-0.9975685883872852,0.9919132469271815,0.0,-1.379858816286068,-2.2604666094406354,0.22146956526784056,0.0,-1.0876223289246056
1729951388.07,-0.9964736456047895,0.24778635458925452,0.0,-1.1227730077833065,0.002065974111922194,-1.6919954758158602,0.0,-0.4231714664055013,1.0003741247949647,0.12270598015032577,0.0,-1.416814208172344,0.012433126312802712,0.4595404015884914,0.0,-0.9679544249182096
1729951388.17,0.9985747497322833,0.2230404819707067,0.0,-0.47358194392953484,0.002065974111922194,-0.1362546684258553,0.0,-0.9224896328841325,-0.9975685883872852,-0.3425035429133432,0.0,-0.8365800178083863,-0.0017724970356559765,0.7465299029065366,0.0,-0.8927141259920325
1729951388.27,-0.9964736456047895,-0.45128454688472047,0.0,-1.0355161443621006,1.7931757041816245,-0.5303756729646568,0.0,-0.4481373747294328,1.0003741247949647,-0.5138965250946952,0.0,-0.9816385653993758,0.012433126312802712,-0.23510464137450346,0.0,-1.1044618243985593
1729951388.37,-0.9964736456047895,0.748890275114847,0.0,-0.5503679837401959,-2.012932472216488,-0.8000374129122572,0.0,-0.9724214495319957,-0.9975685883872852,0.808277908875733,0.0,-0.8020422683819602,0.012433126312802712,-0.6623276490184113,0.0,-0.43052371830265884
1729951388.47,0.9985747497322833,0.25397282274389077,0.0,-0.431698649487356,1.9051200623109823,-1.5122209825174595,0.0,-0.6228987329969539,1.0003741247949647,0.7837931971355399,0.0,-1.268301885638712,0.012433126312802712,-1.265657850652938,0.0,-0.5595070878903909
1729951388.57,-0.9964736456047895,0.6560932527952934,0.0,-0.892414888351323,-1.78904375595778,-1.2218160318046587,0.0,-0.8368922329163673,-0.9975685883872852,1.0470038483426167,0.0,-0.6569837207909709,0.012433126312802712,-1.2460903846539804,0.0,-0.8819655118597214
1729951388.67,0.9985747497322833,-0.8657779132453963,0.0,-0.7842163777090276,0.002065974111922194,1.7790351255609507,0.0,-0.9902542411919469,1.0003741247949647,-0.2996552973680052,0.0,-1.0334451895390149,0.012433126312802712,-1.6146109943010154,0.0,-0.24063153529849748
